LotFrontage,LotArea,LotShape,LandContour,LotConfig,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofMatl_CompShg,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating_GasA,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt_gt_1990,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,SalePrice,Condition_Artery,Condition_Feedr,Condition_Norm,Condition_PosA,Condition_PosN,Condition_RRAe,Condition_RRAn,Condition_RRNe,Condition_RRNn,Exterior_AsbShng,Exterior_AsphShn,Exterior_BrkComm,Exterior_BrkFace,Exterior_CBlock,Exterior_CemntBd,Exterior_HdBoard,Exterior_ImStucc,Exterior_MetalSd,Exterior_Plywood,Exterior_Stone,Exterior_Stucco,Exterior_VinylSd,Exterior_Wd Sdng,Exterior_WdShing,MSSubClass_160,MSSubClass_180,MSSubClass_190,MSSubClass_20,MSSubClass_30,MSSubClass_40,MSSubClass_45,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Hip,RoofStyle_Other,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_CBlock,Foundation_Other,Foundation_PConc
72.0,10007,1,3,0,0,5,7,1959,2006,1,54.0,4,3,3,3,1,5,806,1,0,247,1053,1,5,1,5,1053,0,0,1053,1,0,1,1,3,1,4,5,8,0,0,5,0,2,1,312,3,3,2,0,0,0,0,0,0,0,3,0,145500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
60.0,7200,0,1,0,1,7,6,1931,2000,1,0.0,3,2,4,3,1,1,0,1,0,776,776,1,3,1,5,851,651,0,1502,0,0,1,1,3,1,3,6,8,1,4,5,0,2,1,270,3,3,1,0,0,112,0,0,0,0,3,0,149000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
75.0,9937,0,3,1,0,5,7,1964,1999,1,0.0,3,4,3,3,1,4,637,1,0,849,1486,1,5,1,5,1486,0,0,1486,1,0,1,0,3,1,3,7,8,0,0,1,0,3,2,480,3,3,2,0,0,0,0,0,0,0,3,0,167000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
0.0,12384,0,3,2,0,7,7,1976,1976,1,233.0,3,3,4,3,1,1,0,1,0,793,793,1,3,1,5,1142,793,0,1935,0,0,2,1,3,1,3,7,8,1,3,5,0,2,2,550,3,3,2,0,113,252,0,0,0,0,0,0,197900,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
52.0,46589,2,3,2,0,8,7,1994,2005,1,528.0,4,3,4,4,1,6,1361,3,180,88,1629,1,5,1,5,1686,762,0,2448,1,0,2,1,4,1,4,8,8,1,3,5,1,2,3,711,3,3,2,517,76,0,0,0,0,0,0,0,402000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
120.0,13560,0,3,1,0,6,3,1968,1968,1,216.0,3,3,2,2,1,1,0,1,0,1392,1392,1,4,1,5,1392,0,0,1392,1,0,1,0,2,1,3,5,3,2,3,5,0,2,2,576,3,3,2,0,0,240,0,0,0,0,0,0,110000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
90.0,10012,0,3,0,0,4,5,1972,1972,1,0.0,3,3,4,3,3,4,920,3,180,38,1138,1,3,1,5,1181,0,0,1181,1,0,2,0,3,1,3,6,8,0,0,1,0,2,2,588,3,3,2,0,0,180,0,0,0,0,3,0,137500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
106.0,11194,1,3,1,0,8,5,2000,2000,1,40.0,4,3,4,3,1,1,0,1,0,1406,1406,1,5,1,5,1454,482,0,1936,0,0,2,1,3,1,4,7,8,1,3,5,1,2,2,504,3,3,2,188,124,0,0,0,0,0,0,0,230500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
65.0,8125,0,3,0,0,6,5,1994,1998,1,258.0,3,3,4,3,1,6,1138,1,0,270,1408,1,5,1,5,1679,0,0,1679,1,0,2,0,3,1,4,7,8,1,2,5,1,2,2,575,3,3,2,224,42,0,0,0,0,0,0,0,193500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0.0,14175,0,2,1,1,5,6,1956,1987,1,0.0,3,3,3,3,1,3,988,1,0,200,1188,1,4,1,5,1437,0,0,1437,1,0,1,1,3,1,3,6,6,1,3,1,1,1,2,576,3,3,2,304,0,0,0,0,0,0,0,0,168000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
80.0,11600,0,3,0,0,4,5,1922,1950,1,0.0,3,3,2,3,1,1,0,1,0,700,700,1,5,1,5,1180,0,0,1180,0,0,1,0,2,1,2,5,8,1,4,1,0,1,1,252,3,2,2,0,0,67,0,0,0,0,0,0,137500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
64.0,8633,0,3,3,0,6,5,2005,2005,1,0.0,4,3,4,3,1,6,193,1,0,545,738,1,5,1,5,738,738,0,1476,1,0,2,1,3,1,4,7,8,0,0,5,1,3,2,540,3,3,2,100,35,0,0,0,0,0,0,0,173500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
54.0,6629,0,3,0,0,6,6,1925,1950,1,0.0,3,4,3,3,1,4,551,1,0,121,672,1,3,0,5,697,672,0,1369,1,0,2,0,3,1,3,6,8,0,0,1,0,1,1,300,3,3,2,147,0,0,0,0,0,0,0,0,103600,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
0.0,11250,1,3,0,0,6,6,1977,1977,1,0.0,4,3,4,3,1,5,767,1,0,441,1208,1,3,1,5,1208,0,0,1208,1,0,1,1,3,1,3,6,8,1,3,5,0,2,2,546,3,3,2,198,42,0,0,0,0,0,0,0,165000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
110.0,14442,0,3,0,0,6,7,1957,2004,1,106.0,3,3,3,3,1,6,1186,1,0,291,1477,1,5,1,5,1839,0,0,1839,1,0,2,0,3,1,4,7,8,2,3,5,0,3,2,416,3,3,2,0,87,0,0,200,0,0,0,0,257500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
80.0,9200,0,3,0,0,6,6,1965,1965,1,0.0,3,3,3,3,1,3,892,1,0,244,1136,1,3,1,5,1136,0,0,1136,1,0,1,0,3,1,3,5,8,1,4,5,0,2,1,384,3,3,2,426,0,0,0,0,0,0,0,0,140000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
24.0,2289,0,3,0,0,6,6,1978,1978,1,0.0,3,3,3,3,1,5,311,1,0,544,855,1,3,1,5,855,586,0,1441,0,0,2,1,3,1,3,7,8,1,3,5,0,1,2,440,3,3,2,28,0,0,0,0,0,0,0,0,148500,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
52.0,9022,0,3,0,0,5,8,1924,2006,1,0.0,4,3,3,3,1,1,0,1,0,768,768,1,5,1,5,792,0,0,792,0,0,1,0,2,1,4,5,8,0,0,1,0,1,1,240,2,2,0,316,0,120,0,0,0,0,0,0,109500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,9945,1,3,0,0,5,5,1961,1961,1,57.0,3,3,3,3,1,3,827,1,0,161,988,1,3,1,5,988,0,0,988,1,0,1,0,3,1,3,5,8,0,0,1,0,1,2,572,3,3,2,0,0,0,0,0,0,0,0,0,128500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
50.0,8012,0,3,0,0,6,5,1980,1980,1,0.0,3,3,4,3,1,4,543,4,119,261,923,1,3,1,5,923,0,0,923,0,0,2,0,2,1,3,5,8,1,3,5,0,2,1,264,3,3,2,80,0,0,0,0,0,0,0,0,143000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
0.0,2887,0,1,0,0,6,5,1996,1997,1,0.0,3,3,4,3,2,6,1003,1,0,288,1291,1,5,1,5,1291,0,0,1291,1,0,1,0,2,1,4,6,8,1,4,5,1,1,2,431,3,3,2,307,0,0,0,0,0,0,0,0,173000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
90.0,11248,1,3,1,0,9,5,2002,2002,1,215.0,4,3,4,3,3,6,1059,1,0,567,1626,1,5,1,5,1668,0,0,1668,1,0,2,0,3,1,4,7,8,1,3,5,1,3,3,702,3,3,2,257,45,0,0,0,0,0,0,0,285000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
58.0,16770,2,3,2,0,7,5,1998,1998,1,30.0,4,3,4,3,1,1,0,1,0,1195,1195,1,4,1,5,1195,644,0,1839,0,0,2,1,4,1,3,7,8,0,0,5,1,3,2,486,3,3,2,0,81,0,0,0,0,0,0,0,221000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0.0,5062,1,3,2,0,7,5,1984,1984,1,0.0,4,3,4,3,2,6,828,2,182,180,1190,1,4,1,5,1190,900,0,2090,1,0,2,0,3,1,4,6,7,1,3,5,0,3,2,577,3,3,2,219,0,0,0,0,0,0,0,0,207500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
0.0,5105,2,3,3,0,7,5,2004,2004,1,0.0,4,3,4,3,1,6,239,1,0,312,551,1,5,1,5,551,551,0,1102,0,0,2,1,2,1,4,4,8,0,0,1,1,1,2,480,3,3,2,0,60,0,0,0,0,0,0,0,148800,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
61.0,7577,1,3,1,0,6,5,2005,2006,1,256.0,4,3,4,3,3,5,20,1,0,1342,1362,1,5,1,5,1362,0,0,1362,0,0,2,0,2,1,4,6,8,1,4,5,1,2,2,460,3,3,2,192,28,0,0,0,0,0,0,0,194700,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
0.0,4426,0,3,0,0,6,5,2004,2004,1,147.0,4,3,4,3,4,6,697,1,0,151,848,1,5,1,5,848,0,0,848,1,0,1,0,1,1,4,3,8,1,3,5,1,2,2,420,3,3,2,149,0,0,0,0,0,0,0,0,141000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
104.0,21535,1,3,1,0,10,6,1994,1995,0,1170.0,5,3,5,3,4,6,1455,1,0,989,2444,1,5,1,5,2444,1872,0,4316,0,1,3,1,4,1,5,10,8,2,5,5,1,3,3,832,3,3,2,382,50,0,0,0,0,0,0,0,755000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
42.0,26178,1,3,0,1,7,5,1989,1990,1,293.0,4,3,4,3,4,6,965,1,0,245,1210,1,5,1,5,1238,1281,0,2519,1,0,2,1,4,1,4,9,8,2,4,5,0,2,2,628,3,3,2,320,27,0,0,0,0,0,0,0,335000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
51.0,6120,0,3,1,0,5,6,1936,1950,1,0.0,3,2,3,3,1,1,0,1,0,927,927,1,3,1,5,1067,472,0,1539,0,0,1,1,3,1,3,5,8,0,0,1,1,1,2,576,3,3,2,112,0,0,0,0,0,0,3,0,141500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
54.0,13811,1,3,0,0,6,6,1987,1987,1,72.0,3,3,4,4,1,6,980,2,40,92,1112,1,4,1,5,1137,0,0,1137,1,0,2,0,2,1,4,5,8,1,3,5,0,1,2,551,3,3,2,125,0,0,0,0,0,0,0,0,176000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
50.0,6000,0,3,0,0,5,7,1921,1950,1,0.0,3,3,3,3,1,2,616,1,0,0,616,1,4,1,5,616,0,0,616,0,0,1,0,2,1,3,4,8,0,0,1,0,1,1,205,3,3,2,0,0,129,0,0,0,0,0,0,89000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
57.0,6420,1,3,0,0,5,7,1952,1952,1,0.0,3,3,5,4,2,2,210,5,551,219,980,1,2,1,4,1148,0,0,1148,0,1,1,0,2,1,3,6,8,0,0,1,0,1,1,308,3,3,2,0,0,0,0,0,0,0,0,0,123500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
65.0,8450,0,3,0,0,5,8,1965,2009,1,0.0,3,4,3,3,1,6,553,4,117,224,894,1,5,1,5,894,0,0,894,1,0,1,0,3,1,3,5,8,1,4,1,0,1,1,336,3,3,2,416,144,0,0,0,0,0,3,0,138500,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
85.0,14331,0,3,0,0,8,5,2002,2002,1,630.0,4,3,5,3,4,6,1274,1,0,526,1800,1,5,1,5,1800,0,0,1800,1,0,2,0,3,1,4,7,8,1,4,5,1,3,3,765,3,3,2,270,78,0,0,0,0,0,0,0,312500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
80.0,9600,0,3,0,0,7,5,1969,1969,1,168.0,3,3,3,3,1,1,0,1,0,1164,1164,1,3,1,5,1164,0,0,1164,0,0,1,1,3,1,3,6,8,0,0,5,0,1,2,528,3,3,2,0,0,0,0,0,0,0,0,0,140000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
76.0,7630,0,3,0,0,5,9,1900,1996,1,0.0,3,4,4,3,1,1,0,1,0,360,360,1,4,1,5,1032,780,0,1812,0,0,2,0,4,2,4,8,8,1,1,1,1,1,2,672,3,3,0,344,0,40,0,0,0,0,3,0,140000,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
70.0,8400,0,3,0,0,7,5,2004,2005,1,109.0,4,3,4,3,3,6,712,1,0,761,1473,1,5,1,5,1484,0,0,1484,1,0,2,0,3,1,4,7,8,0,0,5,1,2,2,606,3,3,2,0,35,0,144,0,0,0,0,0,213000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
70.0,5600,0,3,0,0,4,5,1930,1950,1,0.0,2,2,0,0,0,0,0,0,0,0,0,1,2,0,5,372,720,0,1092,0,0,2,0,3,2,2,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500,55000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
48.0,6240,0,3,0,0,8,5,2006,2006,1,176.0,4,3,4,3,1,6,863,1,0,461,1324,1,5,1,5,1324,0,0,1324,1,0,2,0,2,1,4,6,8,1,4,5,1,3,2,550,3,3,2,192,38,0,0,0,0,0,0,0,254000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
56.0,4130,1,3,0,0,3,6,1935,2003,1,0.0,4,3,3,3,1,1,0,1,0,270,270,1,4,1,5,729,0,0,729,0,0,1,0,2,1,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
40.0,4671,1,1,0,0,8,5,1988,1989,1,0.0,4,3,4,3,2,6,767,1,0,461,1228,1,4,1,5,1228,0,0,1228,1,0,2,0,2,1,4,5,8,1,4,5,0,3,2,472,3,3,2,168,120,0,0,0,0,0,0,0,189000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
